@id,name:cy,name,highway,@lat,@lon
200823920,Ffordd Newydd Llai,Llay New Road,secondary,,
200823930,Ffordd Newydd Llai,Llay New Road,secondary,,
200826792,Lôn Worsley,Worsley Avenue,residential,,
200828618,Ffordd Corwen,Corwen Road,primary,,
200828620,Ffordd Corwen,Corwen Road,primary,,
201278961,Stryd y Parc,Park Street,unclassified,,
201381112,Heol Tŷ'r Brodyr,The Friary,residential,,
203488811,Heol yr Hen Gastell,Old Castle Road,residential,,
203951554,Ffordd Campbell,Campbell Road,residential,,
203951558,Heol Margaret,Margaret Road,residential,,
203951562,Heol y Gelli,Gelli Road,residential,,
203951564,Gelli Forwyn,Maidens Grove,residential,,
206260192,Coedlan y Llwyfen,Coedlan y Llwyfen / Elm Tree Avenue,unclassified,,
206260193,Coedlan y Llwyfen,Coedlan y Llwyfen / Elm Tree Avenue,unclassified,,
206912033,Ffordd Llanwrst,Llanwrst Road,trunk,,
207897944,Ffordd Caerdydd,Ffordd Caerdydd,tertiary,,
207984409,Clos y Camilas,Canal Close,residential,,
208289165,Ffordd Watkiss,Watkiss Way,unclassified,,
209081814,Rhes Fron Deg,Fron Deg Terrace,residential,,
210388160,Ffordd Llaneurgain,Northop Road,primary,,
210855857,Stryd y Bont,Stryd y Bont,trunk,,
210855860,Heol Llundain,London Road,trunk,,
211509894,Ffordd Yr Wyddgrug,Mold Road,primary,,
211509910,Ffordd Yr Wyddgrug,Mold Road,primary,,
211541801,Rhodfa'r Orsaf,Station Avenue,unclassified,,
211541802,Ffordd Y Garth,Garth Road,unclassified,,
211541803,Ffordd Y Garth,Garth Trevor Road,unclassified,,
211541804,Ffordd Llangollen,Llangollen Road,primary,,
215493459,Ffordd Alexandra,Alexandra Road,trunk,,
215493461,Ffordd Alexandra,Ffordd Alexandra / Alexandra Road,trunk,,
217007042,Rhodfa Tywysog Cymru,Prince of Wales Drive,secondary,,
217007043,Rhodfa Tywysog Cymru,Prince of Wales Drive,secondary,,
217177559,Ffordd Trelawnyd,Newmarket Road,primary,,
217177560,Ffordd Trelawnyd,Newmarket Road,primary,,
217282207,Ffordd Penglais,Penglais Road,trunk,,
217490550,Lon Towyn Capel,Lon Towyn Capel,tertiary,,
218052946,Heol Plasey,Heol Plasey,unclassified,,
218123981,Rhesdal Arenig,Rhesdai Arenig,service,,
218438268,Ffordd Mona,Mona Road,primary,,
218438269,Ffordd Pentraeth,Pentraeth Road,secondary,,
218438271,Ffordd Cylbedlam,Dale Street,secondary,,
218438272,Ffordd Caergybi,Holyhead Road,primary,,
218574006,Rhodfa Sirius,Sirius Drive,unclassified,,
218696426,Clos Llyndain,Jersey Terrace,tertiary,,
218696427,Clos Llyndain,Jersey Terrace,tertiary,,
218712718,Golygfa Deg,Fair View,unclassified,,
218923337,Promenâd,Promenâd / New Promenade,unclassified,,
219114614,Glan y Môr,Glan y Môr - Marine Terrace,secondary,,
219140741,Rhiw Brialli,Primrose Hill,tertiary,,
219287430,Heol Glyndŵr,Glyndwr Street,residential,,
219395819,Mynydd Du,Black Mountain,unclassified,,
219395825,Mynydd Du,Black Mountain,unclassified,,
219563388,Stryt Y Rhaglaw,Regent Street,tertiary,,
221351045,Ffordd Wellington,Wellington Road,primary,,
221660898,Rhodfa Calch,,unclassified,,
221660899,Rhodfa Calch,,unclassified,,
221661004,Rhodfa Calch,,unclassified,,
221661049,Rhodfa Calch,,unclassified,,
222382878,Cae Ropos,Cae Ropos / Rope Walk,footway,,
222703777,Clos Ynys Bery,Ynys Bery Close,residential,,
222703778,Clos Ynys Bery,Ynys Bery Close,residential,,
222703782,Clos Ynys Bery,Ynys Bery Close,residential,,
222703783,Clos Ynys Bery,Ynys Bery Close,residential,,
222888603,Heol Cwm Calon,Heol Cwm Calon,residential,,
222888604,Rhodfa'r Creyr,Heron Drive,residential,,
222891235,Clos yr Hebog,Clos yr Hebog,residential,,
222892056,Clos yr Hebog,Clos yr Hebog,residential,,
222922518,Rhodfa'r Gweilch,Osprey Drive,residential,,
222923883,Rhodfa John Rastrick,John Rastrick Rise,residential,,
222923884,Rhodfa John Rastrick,John Rastrick Rise,residential,,
222987669,Rhodfa Caer Colun,Colchester Avenue,tertiary,,
222987695,Rhodfa Caer Colun,Colchester Avenue,tertiary,,
223274917,Ffordd Anthony,,unclassified,,
223295693,Heol Morfa,Maes y Drindod,residential,,
223769158,Pontffordd Pont Sarn,Pontsarn Viaduct,cycleway,,
224082852,Clôs yr Eryr,Clôs yr Eryr,unclassified,,
224088823,Heol Tewdwr,Tudor Street,tertiary,,
224125316,Stryd Fawr,High Street,primary,,
224208101,Heol Caer,Chester Road,primary,,
224208105,Heol Caer,Chester Street,primary,,
224230034,Ffordd Henllys,Henllys Road,tertiary,,
224391763,Plas Bute,Bute Place,unclassified,,
224527530,Clos y Golomen,,residential,,
224527533,Gallt Y Ddrudwen,Starling Hill,residential,,
224979003,Rhodfa Calch,Lime Avenue,unclassified,,
224979006,Lon y Felin,Mill Lane,unclassified,,
225437290,Ffordd Penarth,Penarth Road,primary,,
225437291,Ffordd Penarth,Penarth Road,primary,,
225457360,Heol Kingswood,Kingswood Road,residential,,
225457361,Heol Kingswood,Kingswood Road,residential,,
226839380,Heol Ffrydan,Heol Ffrydan,primary,,
226839381,Heol Ffrydan,Heol Ffrydan,primary,,
227822514,Ffordd Casnewydd,Newport Road,secondary,,
227822518,Ffordd Casnewydd,Newport Road,secondary,,
227825036,Heol Caersallog,Salisbury Road,residential,,
227827797,Heol Mary Ann,Mary Ann Street,unclassified,,
227848692,Heol Caersallog,Salisbury Road,residential,,
227852818,Ffordd Casnewydd,Newport Road,primary,,
227852821,Ffordd Casnewydd,Newport Road,primary,,
228140691,Heol Llandeilo,Llandeilo Road,unclassified,,
228604866,Ffordd Penarth,Penarth Road,unclassified,,
228604868,Ffordd Penarth,Penarth Road,primary,,
228604869,Ffordd Penarth,Penarth Road,primary,,
228607309,Gorllewin Ffordd y Bont-faen,Cowbridge Road West,trunk,,
228607311,Gorllewin Ffordd y Bont-faen,Cowbridge Road West,trunk,,
229599092,Stryd yr Efail,Stryd yr Efail / Vulcan Street,unclassified,,
229878422,Plas Bute,Bute Place,primary,,
232183391,Ffordd Penarth,Penarth Road,primary,,
232584601,Cae Cadno,,residential,,
232584602,Cae Cadno,,residential,,
232996716,Porth Burrium,Burrium Gate,residential,,
233572670,Heol Caerfyrddin,Carmarthen Road,primary,,
233572674,Heol Caerfyrddin,Carmarthen Road,residential,,
233583161,Heol Caer,Chester Street,primary,,
236826702,Lon Rhiw Sgubor,Barn Hill Lane,construction,,
236873028,Heol Colum,Colum Road,tertiary,,
237018570,Heol Llanedern,Llanedeyrn Road,tertiary,,
237018573,Heol Llanedern,Llanedeyrn Road,tertiary,,
238198865,Heol Gorsaf,Station Road,primary,,
238290220,Rhodfa Morgan,Rhodfa Morgan,construction,,
238290222,Rhodfa Morgan,Rhodfa Morgan,construction,,
238290229,Rhodfa Morgan,Rhodfa Morgan,construction,,
238503325,Parc Dewi Sant,St. David's Park,residential,,
238503326,Parc Dewi Sant,St. David's Park,residential,,
238715104,Maes Bethel,Bethel Place,residential,,
238744359,Clos Maes Rhedyn,Maes Rhedyn,residential,,
238744360,Clos Maes Rhedyn,Maes Rhedyn,residential,,
238950796,Heol y Parc,Park Road,trunk,,
238950797,Heol y Parc,Park Road,trunk,,
241496945,Heol y Graig,Graig Road,primary,,
241904721,Llwyn Derwen,Oak Grove,residential,,
241904724,Gorsaf Rhisga a Pont y meistr,Risca and Pontymister,service,,
241909816,Rhodfa Cudyll Bach,Merlin Avenue,unclassified,,
241909817,Heol Cwm Calon,Cwm Calon Road,residential,,
242200362,Ffordd Burghley,Ffordd Burghley,residential,,
242214290,Lon-y-Pwll,Colliers Way,residential,,
242214291,Clos Gwledig,Rustic Close,residential,,
242240730,Ffordd Dyserth,Dyserth Road,secondary,,
242240731,Ffordd Dyserth,Dyserth Road,secondary,,
242263490,Ffordd Porth Llechog,Ffordd Porth Llechog,primary,,
242397551,Lon Waverley,Waverley Drive,construction,,
242397552,Lon Waverley,Waverley Drive,construction,,
242515348,Heol Llyswen,Lampeter Road,primary,,
242631892,Cefn Menai,Bowling Green Lane,residential,,
242656141,Penrallt Uchaf,North Penrallt,residential,,
242717044,Stryd Pedwar a Chwech,Stryd Pedwar a Chwech  /  Northgate Street,residential,,
242851906,Lon Peilat,Pilot Lane,residential,,
242939763,Clos Gwenallt,Gwyn Allt Close,residential,,
243048963,Lôn Trwyn Horton,Horton Nose Lane,unclassified,,
243593464,Rhiw Pidwelt,Pidwelt Rise,service,,
243593467,Rhiw Pidwelt,Pidwelt Rise,residential,,
244012713,Rhes-y-Poplys,Rhes-y-Poplys / Poplar Row,residential,,
244334188,Cwrt Gwaun Fach,Small Meadow Court,residential,,
244334190,Cwrt Gwaun Fach,Small Meadow Court,residential,,
245066259,Ffordd y Chwarel,Ffordd y Chwarel,residential,,
245066261,Ffordd y Chwarel,Ffordd y Chwarel,residential,,
245633675,Llys yr Arad,Plough Court,residential,,
245633676,Llys yr Arad,Plough Court,residential,,
245637905,Llwyn Mynyw,Menevia Grove,residential,,
245653888,Clos Cefn Moel,Cefn Moel Close,residential,,
246835095,Clos Catherine,Catherine Close,construction,,
246835099,Heol Kemble,Kemble Road,construction,,
246835100,Clos Catherine,Catherine Close,construction,,
246835103,Rhodfa Amwythig,Shrewsbury Avenue,residential,,
247388656,Cwm Cerdin,Rowan Vale,service,,
247388662,Cwm Cerdin,Rowan Vale,service,,
247515395,Promenâd,Promenâd / New Promenade,unclassified,,
249136590,Llwybr Arfordir Cymru,,footway,,
249612903,Llwybr Arfordir Cymru,,footway,,
250079863,Ffordd Penlan,Penlan Road,secondary,,
251609214,Ffordd Mr Llefarydd,Mr Speakers Way,service,,
251609218,Ffordd Mr Llefarydd,Mr Speakers Way,service,,
253881113,Cefn Coed,Lewis Avenue,residential,,
255042723,Clos Gwenddwr Grance,Gwenddwr Grange Close,residential,,
255912227,Morfa Mawr,Morfa Mawr / Queen's Road,secondary,,
255940973,Heol Abergwili,Abergwili Road,tertiary,,
255940974,Heol Abergwili,Abergwili Road,tertiary,,
256157026,Stryd Santes Helen,Saint Helens Street,residential,,
256159251,Stryd yr Hendre,Stryd yr Hendre,residential,,
256848608,Heol Arenig,Heol Arenig,residential,,
256852601,Heol Tegid,Heol Tegid,tertiary,,
257152036,Heol Hemingway,Hemingway Road,tertiary,,
258844231,Llwybrau Llechi,,footway,,
259264071,Y Stryt Fawr,High Street,secondary,,
259265023,Stryt y Cambeliaid,Campbell Street,residential,,
259265670,Stryt Pearson,Pearson Street,residential,,
259430291,Stryt Y Capel,Chapel Street,unclassified,,
259596185,Stryt yr Efail,Smith Street,residential,,
259658700,Stryt y Bonc,Bank Street,unclassified,,
260658718,Stryt-Y-Plas,Hall Lane,unclassified,,
260995716,Llwybr Gwregys,Heather Terrace Path,path,,
261098466,Ffordd Bryn-y-Mor,Bryn-y-Mor Road,unclassified,,
261490707,Ffordd Alyn,Alyn Road,unclassified,,
261926563,Ffordd Ewart Parkinson,Ewart Parkinson Road,primary,,
261926565,Ffordd Ewart Parkinson,Ewart Parkinson Road,primary,,
262186578,Dwyrain Ffordd y Bont-faen,Cowbridge Road East,tertiary,,
262547799,Penygwndwn,Penygwndwn,residential,,
262715040,Trem Holland,Holland View,residential,,
262715041,Trem Holland,Holland View,residential,,
263214189,Stryd Faen,Stone Street,residential,,
264291366,Erw Hir,,unclassified,,
264291367,Erw Hir,Long Acre,residential,,
264291368,Erw Hir,Long Acre,residential,,
264291369,Erw Hir,Long Acre,residential,,
264291682,Erw Hir,Long Acre,residential,,
264291683,Erw Hir,Long Acre,residential,,
264309923,Stryd Bangor,Stryd Bangor,tertiary,,
264363254,Stryd Eglwys,Church Street,trunk,,
264453981,Mynydd Glas,Blue Mountain,residential,,
264454107,Stryd yr Eglwys,Church Street,tertiary,,
266144462,Ffordd Eglwys,Ffordd Eglwys,residential,,
266633020,Ffordd yr Ehedydd,Skylark Close,residential,,
270497587,Ffordd Cwmbowydd,Ffordd Cwmbowydd,residential,,
270497597,Stryd Fawr,High Street,trunk,,
270497598,Ffordd Cwmbowydd,Ffordd Cwmbowydd,residential,,
270497602,Stryd Fawr,High Street,trunk,,
270679598,Ffordd Dinas,Ffordd Dinas,residential,,
270679604,Ffordd Dinas,Ffordd Dinas,track,,
271266556,Ffordd Blaenau,Ffordd Blaenau / Blaenau Road,trunk,,
271266569,Ffordd Blaenau,Ffordd Blaenau / Blaenau Road,trunk,,
271515692,Ffordd Bedwell,Bedwell Road,unclassified,,
271515694,Ffordd Bedwell,Bedwell Road,unclassified,,
271515703,Ffordd Sesswick,Sesswick Way,tertiary,,
271515705,Ffordd Sesswick,Sesswick Way,tertiary,,
271932717,Penygwndwn,Penygwndwn,residential,,
272200826,Ffordd Wynne,Wynne Road,residential,,
272200827,Ffordd Wynne,Wynne Road,residential,,
272358620,Ffordd Llangollen,Llangollen Road,primary,,
272358625,Ffordd Llangollen,Llangollen Road,primary,,
272374597,Stryd Fawr,High Street,secondary,,
272374620,Stryd-Y-Capel,Chapel Street,residential,,
272374654,Stryd-Yr-Eglwys,Church Street,residential,,
272374657,Stryd-Y-Capel,Chapel Street,residential,,
272374677,Stryd Fawr,High Street,secondary,,
272374704,Ffordd Henblas,Henblas Road,unclassified,,
272374710,Stryd-Yr-Eglwys,Church Street,residential,,
272377407,Ffordd Plas Acton,Plas Acton Road,tertiary,,
272377408,Ffordd Plas Acton,Plas Acton Road,tertiary,,
272377409,Clos y Llwynog,Fox Close,residential,,
272377412,Ffordd Geltaid,Celtic Road,residential,,
272450542,Gerddi Chatsworth,Chatsworth Gardens,residential,,
272450543,Ffordd Westbury,Westbury Drive,residential,,
272450544,Gerddi Chatsworth,Chatsworth Gardens,residential,,
272450545,Cilgnant Avondale,Avondale Crescent,residential,,
272453512,Stryty Pentre,Pentre Street,tertiary,,
272453521,Stryty Pentre,Pentre Street,tertiary,,
272758054,Parc Iago,James Park,residential,,
273586233,Stryd Fawr,High Street,tertiary,,
273586241,Ffordd Llys Nant,Nant Hall Road,tertiary,,
276269070,Morfa Mawr,Morfa Mawr / Queen's Road,secondary,,
276269076,Stryd y Dollborth,Stryd y Dollborth / Northgate Street,trunk,,
277075530,Lon Strand Annealing,Strand Annealing Lane,unclassified,,
277075531,Heol Gorsaf,Station Road,primary_link,,
277075535,Heol Gorsaf,Station Road,primary,,
277075536,Heol Gorsaf,Station Road,primary_link,,
278244223,Ffordd Dinas,Ffordd Dinas,residential,,
278455268,Ffordd Llanwrst,Llanwrst Road,trunk,,
278455269,Ffordd Llanwrst,Llanwrst Road,trunk,,
279528728,Stryd Tanygroes,Tanygroes Street,primary,,
279528729,Stryd Tanygroes,Tanygroes Street,primary,,
279531069,Clos Glandyffryn,Glandyffryn Close,residential,,
280444302,Rhes Varteg,Varteg Row,residential,,
280446758,Heol y Bwlch,Bwlch Road,tertiary,,
280451526,Stryd Ruskin,Ruskin Street,residential,,
281562080,Golwg yr Ogof,Golwg yr Ogof,service,,
281597559,Clos y Llew Coch,Red Lion Mews,service,,
281600086,Dolfach,Dolfach,residential,,
281602291,Clos Mansarn,Maple Ridge Close,residential,,
282068301,Maes yr Ysgall,Maes yr Ysgall,residential,,
282647409,Ffordd Y Cymry Brenhinol,Ffordd Y Cymry Brenhinol,trunk,,
282878604,Clos Harfleur,Harfleur Close,construction,,
283232667,Ffordd Trelawnyd,Newmarket Road,primary,,
283611845,Clos yr Erw,Clos yr Erw,residential,,
283618706,Clos Rhos Hir,Long Heath Close,residential,,
283764134,Rhodfa'r Gweilch,Osprey Drive,residential,,
283786917,Ffordd Newydd Holt,Holt New Road,trunk,,
283786920,Stryt Holt,Holt Road,primary,,
283790985,Llys Gwyn,White Court,residential,,
283790987,Maes Derw,Oakland Way,residential,,
284420040,Parc-y-Foel,Foel Park,residential,,
285019742,Ffordd Abergele,Abergele Road,primary,,
285019754,Ffordd Abergele,Abergele Road,primary,,
285192565,Lon Derwen,Oak Drive,residential,,
285192566,Cwrt Poplysen,Poplar Court,residential,,
285192568,Rhodfa Llwyfen,Elm Avenue,residential,,
286186794,Gogledd Ffordd yr Onnen,Ash Road North,unclassified,,
286186795,Gogledd Ffordd yr Onnen,Ash Road North,unclassified,,
286186796,Rhodfa Abenbury,Abenbury Way,tertiary,,
286186797,Rhodfa Abenbury,Abenbury Way,tertiary,,
286404141,Heol Caer,Chester Road,primary,,
286461839,Llwybr Arfordir Cymru,,footway,,
286461840,Llwybr Arfordir Cymru,,footway,,
286594117,Promenâd y Dwyrain,Eastern Promenade,tertiary,,
287218739,Llys Derwen,Oakland Court,residential,,
287218740,Llys Derwen,Oakland Court,residential,,
287218741,Llys Derwen,Oakland Court,residential,,
287296082,Llys Brunswick,Brunswick Court,residential,,
287296083,Llys Brunswick,Brunswick Court,residential,,
287296303,Tyddyn Y Pinwydd,Pinecroft,residential,,
287296304,Tyddyn Y Pinwydd,Pinecroft,residential,,
288778979,Rhos yr Abad,Abbottsmoor,residential,,
289206827,Clos Y Pentref,Village Close,residential,,
289705859,Clos y Pererin,Pilgrims Close,residential,,
290144350,Ffordd Pentraeth,Pentraeth Road,secondary,,
291760125,Stryd y Capel,Chapel Street,residential,,
292127569,Ffordd y Rhaeadr,Waterfall Road,secondary,,
292127570,Ffordd y Rhaeadr,Waterfall Road,secondary,,
292311057,Llys Santes Ann,St Anne's Court,residential,,
292456353,Yr Ala,Yr Ala,primary,,
292490993,Stryd y Bont,Stryd y Bont,trunk,,
292490994,Heol Llundain,London Road,trunk,,
292490995,Ffordd Caergybi,Holyhead Road,trunk,,
293387843,Heol y Traeth,Beach Road,residential,,
294014526,Maes Yr Odyn,Strand Park,residential,,
294014527,Maes Yr Odyn,Strand Park,residential,,
296110102,Ffordd Llanbeblig,Ffordd Llanbeblig / Llanbeblig Road,primary,,
296110108,Ffordd Llanbeblig,Ffordd Llanbeblig / Llanbeblig Road,primary,,
296895913,Y Rhodfa,The Parade,residential,,
296895928,Y Llannerch,The Esplanade,residential,,
297140687,Maes Blanhigfa,The Nurseries,residential,,
297140688,Maes Blanhigfa,The Nurseries,residential,,
298120850,Cae Cadno,,residential,,
298120851,Cae Cadno,Badgers Court,residential,,
298120852,Cae Cadno,,residential,,
298312370,Cwrt Leighton,Leighton Court,residential,,
298312414,Llys Sant Iago,Saint James Court,residential,,
298312417,Llys Sant Iago,Saint James Court,residential,,
298312419,Llys Sant Iago,Saint James Court,residential,,
298376298,Bryn-y-Broch,Badgers Rise,residential,,
298376300,Bryn-y-Broch,Badgers Rise,residential,,
298376303,Bryn-y-Broch,Badgers Rise,residential,,
298376314,Y Caldlas,Cad Las,residential,,
298376316,Y Caldlas,Cad Las,residential,,
298376375,Clos y Gelli,Hazelwood Close,residential,,
298376377,Clos y Gelli,Hazelwood Close,residential,,
298418825,Heol Crymlyn,Crymlyn Road,tertiary,,
298418827,Heol Crymlyn,Crymlyn Road,tertiary,,
298634470,Heol Caer,Chester Road,primary,,
298861435,Llys Dewi Sant,St Davids Court,residential,,
298861436,Llys Dewi Sant,St Davids Court,residential,,
298993133,Cwrt y Brochod,Badgers Court,residential,,
298993137,Cwrt y Brochod,Badgers Court,residential,,
301058832,Glan Y Fferi,Ferry Bank,residential,,
301058834,Glan Y Fferi,Ferry Bank,residential,,
301058835,Glan Y Fferi,Ferry Bank,residential,,
301084936,Llys Suren,Sorrel Court,residential,,
301084938,Llys Suren,Sorrel Court,residential,,
301435549,Parc Pant-Glas,Green Vale Park,residential,,
301499159,Y Berth,The Hedgerows,residential,,
301921429,Ffordd Cledwen,Cledwen Road,residential,,
301921430,Ffordd Cledwen,Cledwen Road,residential,,
302055042,Maes Ywen,The Yews,residential,,
302828629,Sgwâr y Groes,Sgwâr y Groes,primary,,
302828632,Stryd yr Afr,Stryd yr Afr,tertiary,,
302828641,Sgwâr y Groes,Sgwâr y Groes,primary,,
304507254,Fynnon Goch,,residential,,
304650330,Stryd Bute,Bute Street,tertiary,,
304650331,Stryd Herbert,Herbert Street,primary,,
304698009,Ffordd Caernarfon,Caernarfon Road,primary,,
304698014,Ffordd Hendrewen,Ffordd Hendrewen,tertiary,,
305041077,Lon Las,Lon Las,secondary,,
305177463,Ffordd Porth Llechog,Ffordd Porth Llechog,tertiary,,
305570832,Llwybr Cwm Elan,Elan Valley Trail,cycleway,,
306107725,Plas Bute,Bute Place,tertiary,,
306309566,Rhodfa Llwyfen,Elm Drive,residential,,
306309568,Rhodfa Llwyfen,,residential,,
306309569,Rhodfa Llwyfen,Elm Drive,residential,,
306309571,Llwyn Onn,Ashgrove,residential,,
306309582,Rhodfa Llwyfen,St Helen's Close,residential,,
306492902,Heol Margam,Margam Road,primary,,
306492907,Stryd y Tywysog,Prince Street,residential,,
306492914,Heol Langdon,Langdon Road,unclassified,,
306492915,Heol Langdon,,tertiary,,
306492918,Heol Langdon,Langdon Road,tertiary,,
306991424,Stryd Fawr,High Street,primary,,
307421500,Stryd Fawr,High Street,residential,,
307421501,Stryd Fawr,Stryd Fawr,residential,,
309568580,Ffordd y Rhyl,Rhyl Road,primary,,
309568584,Ffordd y Rhyl,Rhyl Road,primary,,
309895038,Llwybr Arfordir Cymru,,service,,
309895042,Llwybr Arfordir Cymru,,footway,,
310112221,Y Swan,,unclassified,,
311019418,Ffordd Corwen,Corwen Road,primary,,
311019419,Ffordd Corwen,Corwen Road,primary,,
311032022,Heol Ffrydan,Heol Ffrydan,pedestrian,,
311037571,Hen Ffordd Bwlchgwyn,Old Road Bwlchgwyn,secondary,,
311037606,Ffordd Yr Ysgol,School Road,tertiary,,
311037686,Hen Ffordd Mwynglawdd,Old Road Minera,secondary,,
312424209,Bwlch y Ddeufryn,Cilcain Road,tertiary,,
312926732,Tarddiad y Goron,Crown Rise,residential,,
